Method,BM25_Weight,Semantic_Weight,Question,Precision@5,MRR,Hit@5,nDCG,Avg_Similarity
Topic,0.7,0.30000000000000004,How many Drivers' Championships did Lewis Hamilton win during Mercedes' dominance?,0.4,0.5,1,0.8913373003912185,0.5852631
SW_50,0.3,0.7,What major rule changes were introduced in Formula One in 2022?,0.2,1.0,1,0.9803266098075306,0.5430852
SW_50,0.5,0.5,What major rule changes were introduced in Formula One in 2022?,0.4,1.0,1,0.9548945053542485,0.61135757
SW_50,0.7,0.30000000000000004,What major rule changes were introduced in Formula One in 2022?,0.4,1.0,1,0.9548945053542485,0.61135757
SW_20,0.3,0.7,What major rule changes were introduced in Formula One in 2022?,0.4,1.0,1,0.9621116075353946,0.5794281
SW_20,0.5,0.5,What major rule changes were introduced in Formula One in 2022?,0.4,1.0,1,0.9779247098049547,0.56838506
SW_20,0.7,0.30000000000000004,What major rule changes were introduced in Formula One in 2022?,0.4,1.0,1,0.9779247098049547,0.56838506
SW_0,0.3,0.7,What major rule changes were introduced in Formula One in 2022?,0.2,1.0,1,0.9805675750122647,0.51484126
SW_0,0.5,0.5,What major rule changes were introduced in Formula One in 2022?,0.2,1.0,1,0.9895510641846158,0.4808918
SW_0,0.7,0.30000000000000004,What major rule changes were introduced in Formula One in 2022?,0.2,1.0,1,0.99042084516881,0.47649735
Semantic,0.3,0.7,What major rule changes were introduced in Formula One in 2022?,0.4,1.0,1,0.9638290977773285,0.53335285
Semantic,0.5,0.5,What major rule changes were introduced in Formula One in 2022?,0.0,0.0,0,0.9957522543106688,0.4013447
Semantic,0.7,0.30000000000000004,What major rule changes were introduced in Formula One in 2022?,0.0,0.0,0,0.9973573430387722,0.3924596
Topic,0.3,0.7,What major rule changes were introduced in Formula One in 2022?,0.4,1.0,1,0.9754054400105416,0.56339884
Topic,0.5,0.5,What major rule changes were introduced in Formula One in 2022?,0.4,0.25,1,0.7811598967160759,0.56339884
Topic,0.7,0.30000000000000004,What major rule changes were introduced in Formula One in 2022?,0.0,0.0,0,0.9450672871949103,0.36124164
SW_50,0.3,0.7,Which team dominated after the 2022 rule changes?,0.4,1.0,1,0.995637532828795,0.45115748
SW_50,0.5,0.5,Which team dominated after the 2022 rule changes?,0.4,1.0,1,0.9348248363033255,0.45115748
SW_50,0.7,0.30000000000000004,Which team dominated after the 2022 rule changes?,0.2,0.5,1,0.8814985731962746,0.39894044
SW_20,0.3,0.7,Which team dominated after the 2022 rule changes?,0.2,1.0,1,0.9930982807078944,0.43298164
SW_20,0.5,0.5,Which team dominated after the 2022 rule changes?,0.2,1.0,1,0.9968180752474639,0.43298164
SW_20,0.7,0.30000000000000004,Which team dominated after the 2022 rule changes?,0.2,1.0,1,0.9968180752474639,0.43298164
SW_0,0.3,0.7,Which team dominated after the 2022 rule changes?,0.2,1.0,1,0.9860714200958496,0.4518693
SW_0,0.5,0.5,Which team dominated after the 2022 rule changes?,0.2,1.0,1,0.9860714200958496,0.4518693
SW_0,0.7,0.30000000000000004,Which team dominated after the 2022 rule changes?,0.2,0.3333333333333333,1,0.8718292823842477,0.45186925
Semantic,0.3,0.7,Which team dominated after the 2022 rule changes?,0.2,0.3333333333333333,1,0.7983874837634563,0.45890707
Semantic,0.5,0.5,Which team dominated after the 2022 rule changes?,0.2,0.3333333333333333,1,0.8031071833674246,0.395016
Semantic,0.7,0.30000000000000004,Which team dominated after the 2022 rule changes?,0.2,0.3333333333333333,1,0.8031071833674246,0.395016
Topic,0.3,0.7,Which team dominated after the 2022 rule changes?,0.2,0.3333333333333333,1,0.7992029461735763,0.43600768
Topic,0.5,0.5,Which team dominated after the 2022 rule changes?,0.2,0.5,1,0.8177104780046416,0.40921348
Topic,0.7,0.30000000000000004,Which team dominated after the 2022 rule changes?,0.2,0.5,1,0.8122711028445228,0.40921348
SW_50,0.3,0.7,What is the current Formula One points system for race winners?,0.4,1.0,1,0.9925412096874026,0.6055538
SW_50,0.5,0.5,What is the current Formula One points system for race winners?,0.4,1.0,1,1.0,0.55841506
SW_50,0.7,0.30000000000000004,What is the current Formula One points system for race winners?,0.4,1.0,1,0.9962890094158813,0.55841506
SW_20,0.3,0.7,What is the current Formula One points system for race winners?,0.2,1.0,1,0.9897234849360125,0.5710416
SW_20,0.5,0.5,What is the current Formula One points system for race winners?,0.2,1.0,1,0.989180300410547,0.52240765
SW_20,0.7,0.30000000000000004,What is the current Formula One points system for race winners?,0.2,1.0,1,0.9868806504667155,0.52240765
SW_0,0.3,0.7,What is the current Formula One points system for race winners?,0.6,1.0,1,0.9775998752888444,0.54870975
SW_0,0.5,0.5,What is the current Formula One points system for race winners?,0.4,1.0,1,0.9863257757567534,0.521875
SW_0,0.7,0.30000000000000004,What is the current Formula One points system for race winners?,0.4,1.0,1,0.9880317301860585,0.49878567
Semantic,0.3,0.7,What is the current Formula One points system for race winners?,0.6,1.0,1,0.997609028468478,0.6364821
Semantic,0.5,0.5,What is the current Formula One points system for race winners?,0.4,1.0,1,0.942570111741271,0.530903
Semantic,0.7,0.30000000000000004,What is the current Formula One points system for race winners?,0.4,0.5,1,0.8323784952376583,0.530903
Topic,0.3,0.7,What is the current Formula One points system for race winners?,0.6,1.0,1,1.0,0.61530066
Topic,0.5,0.5,What is the current Formula One points system for race winners?,0.6,1.0,1,0.9559858238808849,0.6153006
Topic,0.7,0.30000000000000004,What is the current Formula One points system for race winners?,0.2,1.0,1,0.9997784291739922,0.48662058
SW_50,0.3,0.7,What percentage of the race distance must a driver complete to receive points?,0.4,1.0,1,0.9993839178665684,0.5841442
SW_50,0.5,0.5,What percentage of the race distance must a driver complete to receive points?,0.4,1.0,1,0.9974815952651064,0.5563312
SW_50,0.7,0.30000000000000004,What percentage of the race distance must a driver complete to receive points?,0.4,1.0,1,0.9973400987951577,0.54517365
SW_20,0.3,0.7,What percentage of the race distance must a driver complete to receive points?,0.4,1.0,1,0.9984786204735764,0.5964788
SW_20,0.5,0.5,What percentage of the race distance must a driver complete to receive points?,0.4,1.0,1,0.9942127653040856,0.57249576
SW_20,0.7,0.30000000000000004,What percentage of the race distance must a driver complete to receive points?,0.4,1.0,1,0.9967021698404681,0.55151165
SW_0,0.3,0.7,What percentage of the race distance must a driver complete to receive points?,0.2,1.0,1,0.9872585548509282,0.5364064
SW_0,0.5,0.5,What percentage of the race distance must a driver complete to receive points?,0.2,1.0,1,0.9872585548509282,0.5364064
SW_0,0.7,0.30000000000000004,What percentage of the race distance must a driver complete to receive points?,0.2,1.0,1,0.994540769430548,0.5097546
Semantic,0.3,0.7,What percentage of the race distance must a driver complete to receive points?,0.8,1.0,1,1.0,0.7113448
Semantic,0.5,0.5,What percentage of the race distance must a driver complete to receive points?,0.8,1.0,1,0.9978405867840302,0.7113448
Semantic,0.7,0.30000000000000004,What percentage of the race distance must a driver complete to receive points?,0.6,1.0,1,1.0,0.6268269
Topic,0.3,0.7,What percentage of the race distance must a driver complete to receive points?,0.6,1.0,1,0.9991319428972495,0.6593967
Topic,0.5,0.5,What percentage of the race distance must a driver complete to receive points?,0.6,1.0,1,0.9953743144131776,0.6593967
Topic,0.7,0.30000000000000004,What percentage of the race distance must a driver complete to receive points?,0.6,1.0,1,0.9862991599962115,0.58899915
SW_50,0.3,0.7,Who owns the Formula One Group?,0.2,0.3333333333333333,1,0.9255643981812145,0.44761127
SW_50,0.5,0.5,Who owns the Formula One Group?,0.2,0.25,1,0.7855841266343346,0.32750362
SW_50,0.7,0.30000000000000004,Who owns the Formula One Group?,0.0,0.0,0,0.8502141914418924,0.28468496
SW_20,0.3,0.7,Who owns the Formula One Group?,0.0,0.0,0,0.9748847032338565,0.47704166
SW_20,0.5,0.5,Who owns the Formula One Group?,0.0,0.0,0,0.8462264143955898,0.3926763
SW_20,0.7,0.30000000000000004,Who owns the Formula One Group?,0.0,0.0,0,0.8028101787096829,0.3926763
SW_0,0.3,0.7,Who owns the Formula One Group?,0.0,0.0,0,0.9470327447449091,0.44372138
SW_0,0.5,0.5,Who owns the Formula One Group?,0.0,0.0,0,0.7425595373747808,0.3642183
SW_0,0.7,0.30000000000000004,Who owns the Formula One Group?,0.0,0.0,0,0.7617019489295749,0.31573495
Semantic,0.3,0.7,Who owns the Formula One Group?,0.4,1.0,1,0.9835853062766915,0.631778
Semantic,0.5,0.5,Who owns the Formula One Group?,0.4,0.5,1,0.8636081295350018,0.631778
Semantic,0.7,0.30000000000000004,Who owns the Formula One Group?,0.2,0.3333333333333333,1,0.8392537761326347,0.56415635
Topic,0.3,0.7,Who owns the Formula One Group?,0.4,1.0,1,0.9921011494213624,0.6140563
Topic,0.5,0.5,Who owns the Formula One Group?,0.4,1.0,1,0.9774877730230258,0.61405635
Topic,0.7,0.30000000000000004,Who owns the Formula One Group?,0.4,0.5,1,0.870208397239459,0.6140563
SW_50,0.3,0.7,What is the minimum weight of a Formula One car including the driver but not fuel?,0.0,0.0,0,0.9937450935226863,0.48533183
SW_50,0.5,0.5,What is the minimum weight of a Formula One car including the driver but not fuel?,0.0,0.0,0,0.9900752238567556,0.48533183
SW_50,0.7,0.30000000000000004,What is the minimum weight of a Formula One car including the driver but not fuel?,0.0,0.0,0,0.9900752238567556,0.48533183
SW_20,0.3,0.7,What is the minimum weight of a Formula One car including the driver but not fuel?,0.0,0.0,0,0.9853722206493579,0.4410452
SW_20,0.5,0.5,What is the minimum weight of a Formula One car including the driver but not fuel?,0.0,0.0,0,0.9853722206493579,0.4410452
SW_20,0.7,0.30000000000000004,What is the minimum weight of a Formula One car including the driver but not fuel?,0.0,0.0,0,0.9740157109438176,0.4224524
SW_0,0.3,0.7,What is the minimum weight of a Formula One car including the driver but not fuel?,0.0,0.0,0,0.99989779047958,0.44075337
SW_0,0.5,0.5,What is the minimum weight of a Formula One car including the driver but not fuel?,0.0,0.0,0,0.9925658108494145,0.43642014
SW_0,0.7,0.30000000000000004,What is the minimum weight of a Formula One car including the driver but not fuel?,0.0,0.0,0,0.9923307405107257,0.41452223
Semantic,0.3,0.7,What is the minimum weight of a Formula One car including the driver but not fuel?,0.2,1.0,1,0.9800771411861429,0.5496875
Semantic,0.5,0.5,What is the minimum weight of a Formula One car including the driver but not fuel?,0.2,1.0,1,0.9744009423172022,0.54968756
Semantic,0.7,0.30000000000000004,What is the minimum weight of a Formula One car including the driver but not fuel?,0.2,1.0,1,0.9760992725920732,0.5433558
Topic,0.3,0.7,What is the minimum weight of a Formula One car including the driver but not fuel?,0.2,1.0,1,0.993602002112767,0.50877917
Topic,0.5,0.5,What is the minimum weight of a Formula One car including the driver but not fuel?,0.2,1.0,1,0.983520121320987,0.50877917
Topic,0.7,0.30000000000000004,What is the minimum weight of a Formula One car including the driver but not fuel?,0.2,1.0,1,0.9788587029435111,0.5065673
SW_50,0.3,0.7,What type of brakes do Formula One cars use?,0.2,0.3333333333333333,1,0.932699548115882,0.39824253
SW_50,0.5,0.5,What type of brakes do Formula One cars use?,0.2,0.2,1,0.8864368428547283,0.39824253
SW_50,0.7,0.30000000000000004,What type of brakes do Formula One cars use?,0.0,0.0,0,0.955811643759555,0.3075549
SW_20,0.3,0.7,What type of brakes do Formula One cars use?,0.0,0.0,0,0.9530971767077594,0.22045223
SW_20,0.5,0.5,What type of brakes do Formula One cars use?,0.0,0.0,0,0.8554550028181747,0.25927922
SW_20,0.7,0.30000000000000004,What type of brakes do Formula One cars use?,0.0,0.0,0,0.8554550028181747,0.25927922
SW_0,0.3,0.7,What type of brakes do Formula One cars use?,0.2,1.0,1,0.9859687634605375,0.27796346
SW_0,0.5,0.5,What type of brakes do Formula One cars use?,0.2,0.5,1,0.7620985727037599,0.2635092
SW_0,0.7,0.30000000000000004,What type of brakes do Formula One cars use?,0.2,0.25,1,0.6776849967640756,0.28045443
Semantic,0.3,0.7,What type of brakes do Formula One cars use?,0.0,0.0,0,0.6931835401113681,0.19627753
Semantic,0.5,0.5,What type of brakes do Formula One cars use?,0.0,0.0,0,0.8985131824359813,0.06834526
Semantic,0.7,0.30000000000000004,What type of brakes do Formula One cars use?,0.0,0.0,0,0.8779497602774126,0.06609213
Topic,0.3,0.7,What type of brakes do Formula One cars use?,0.0,0.0,0,0.7527365175182615,0.21819636
Topic,0.5,0.5,What type of brakes do Formula One cars use?,0.0,0.0,0,0.8379165197132218,0.13004106
Topic,0.7,0.30000000000000004,What type of brakes do Formula One cars use?,0.0,0.0,0,0.815475523046057,0.13301554
SW_50,0.3,0.7,What is the current maximum number of engines a driver can use in a season?,0.2,1.0,1,0.9993434279419634,0.4272059
SW_50,0.5,0.5,What is the current maximum number of engines a driver can use in a season?,0.2,0.5,1,0.9685473118922829,0.4272059
SW_50,0.7,0.30000000000000004,What is the current maximum number of engines a driver can use in a season?,0.0,0.0,0,0.9693260464712067,0.37385732
SW_20,0.3,0.7,What is the current maximum number of engines a driver can use in a season?,0.2,1.0,1,0.9984628833251991,0.4198587
SW_20,0.5,0.5,What is the current maximum number of engines a driver can use in a season?,0.2,0.5,1,0.9480141438700436,0.43049312
SW_20,0.7,0.30000000000000004,What is the current maximum number of engines a driver can use in a season?,0.2,0.5,1,0.9480141438700436,0.43049312
SW_0,0.3,0.7,What is the current maximum number of engines a driver can use in a season?,0.0,0.0,0,0.9795869019835232,0.37263098
SW_0,0.5,0.5,What is the current maximum number of engines a driver can use in a season?,0.0,0.0,0,0.9751357974148496,0.3643188
SW_0,0.7,0.30000000000000004,What is the current maximum number of engines a driver can use in a season?,0.0,0.0,0,0.9751357974148496,0.3643188
Semantic,0.3,0.7,What is the current maximum number of engines a driver can use in a season?,0.2,0.3333333333333333,1,0.8923675544646759,0.5519744
Semantic,0.5,0.5,What is the current maximum number of engines a driver can use in a season?,0.2,0.25,1,0.8594121504625855,0.5325637
Semantic,0.7,0.30000000000000004,What is the current maximum number of engines a driver can use in a season?,0.0,0.0,0,0.9912518494436097,0.4008606
Topic,0.3,0.7,What is the current maximum number of engines a driver can use in a season?,0.2,0.5,1,0.9023412067920458,0.49924406
Topic,0.5,0.5,What is the current maximum number of engines a driver can use in a season?,0.2,0.5,1,0.8957781467933822,0.4788949
Topic,0.7,0.30000000000000004,What is the current maximum number of engines a driver can use in a season?,0.0,0.0,0,0.9809947105056993,0.33188945
SW_50,0.3,0.7,What is a grid penalty in Formula One?,0.0,0.0,0,0.8978899351089116,0.35728234
SW_50,0.5,0.5,What is a grid penalty in Formula One?,0.0,0.0,0,0.800542875424292,0.3408143
SW_50,0.7,0.30000000000000004,What is a grid penalty in Formula One?,0.0,0.0,0,0.770300336155471,0.3129245
SW_20,0.3,0.7,What is a grid penalty in Formula One?,0.0,0.0,0,0.9498786723761101,0.3115609
SW_20,0.5,0.5,What is a grid penalty in Formula One?,0.0,0.0,0,0.8335219443840781,0.2187545
SW_20,0.7,0.30000000000000004,What is a grid penalty in Formula One?,0.0,0.0,0,0.8951508965010067,0.19748583
SW_0,0.3,0.7,What is a grid penalty in Formula One?,0.0,0.0,0,0.9624773933463929,0.2921005
SW_0,0.5,0.5,What is a grid penalty in Formula One?,0.0,0.0,0,0.9597186396245625,0.24184212
SW_0,0.7,0.30000000000000004,What is a grid penalty in Formula One?,0.0,0.0,0,0.8484179906304932,0.24637315
Semantic,0.3,0.7,What is a grid penalty in Formula One?,0.0,0.0,0,0.9463917601211271,0.302311
Semantic,0.5,0.5,What is a grid penalty in Formula One?,0.0,0.0,0,0.9962719142793152,0.27973652
Semantic,0.7,0.30000000000000004,What is a grid penalty in Formula One?,0.0,0.0,0,0.9689690603898294,0.24481349
Topic,0.3,0.7,What is a grid penalty in Formula One?,0.0,0.0,0,0.9899963563467763,0.2855294
Topic,0.5,0.5,What is a grid penalty in Formula One?,0.0,0.0,0,0.9972479546962896,0.2818676
Topic,0.7,0.30000000000000004,What is a grid penalty in Formula One?,0.0,0.0,0,0.9951375666787748,0.2662725
SW_50,0.3,0.7,How many times can a Formula One gearbox be used before replacement?,0.2,0.5,1,0.9716808687246689,0.36252362
SW_50,0.5,0.5,How many times can a Formula One gearbox be used before replacement?,0.2,0.5,1,0.9731355494043044,0.35431227
SW_50,0.7,0.30000000000000004,How many times can a Formula One gearbox be used before replacement?,0.2,0.5,1,0.9731355494043044,0.35431227
SW_20,0.3,0.7,How many times can a Formula One gearbox be used before replacement?,0.2,1.0,1,0.9844121340523597,0.3533997
SW_20,0.5,0.5,How many times can a Formula One gearbox be used before replacement?,0.2,1.0,1,1.0,0.30854446
SW_20,0.7,0.30000000000000004,How many times can a Formula One gearbox be used before replacement?,0.2,1.0,1,1.0,0.30854446
SW_0,0.3,0.7,How many times can a Formula One gearbox be used before replacement?,0.2,1.0,1,0.9648247794048663,0.33420908
SW_0,0.5,0.5,How many times can a Formula One gearbox be used before replacement?,0.2,1.0,1,0.9663115689573092,0.3090859
SW_0,0.7,0.30000000000000004,How many times can a Formula One gearbox be used before replacement?,0.2,1.0,1,0.9663115689573092,0.3090859
Semantic,0.3,0.7,How many times can a Formula One gearbox be used before replacement?,0.2,1.0,1,0.9968988602287029,0.4330948
Semantic,0.5,0.5,How many times can a Formula One gearbox be used before replacement?,0.2,0.2,1,0.7712450247685426,0.4330948
Semantic,0.7,0.30000000000000004,How many times can a Formula One gearbox be used before replacement?,0.0,0.0,0,0.9790852469213978,0.29054147
Topic,0.3,0.7,How many times can a Formula One gearbox be used before replacement?,0.2,1.0,1,0.9828818583722397,0.5229167
Topic,0.5,0.5,How many times can a Formula One gearbox be used before replacement?,0.2,0.3333333333333333,1,0.818746835582954,0.4171775
Topic,0.7,0.30000000000000004,How many times can a Formula One gearbox be used before replacement?,0.2,0.2,1,0.7575593052557011,0.4171775
SW_50,0.3,0.7,What is the DRS in Formula One?,0.0,0.0,0,0.9307391396061931,0.15990055
SW_50,0.5,0.5,What is the DRS in Formula One?,0.0,0.0,0,0.828069535128264,0.16193786
SW_50,0.7,0.30000000000000004,What is the DRS in Formula One?,0.0,0.0,0,0.8212173975857773,0.16350262
SW_20,0.3,0.7,What is the DRS in Formula One?,0.0,0.0,0,0.963465854488766,0.16535969
SW_20,0.5,0.5,What is the DRS in Formula One?,0.0,0.0,0,0.9317767393705807,0.16804293
SW_20,0.7,0.30000000000000004,What is the DRS in Formula One?,0.0,0.0,0,0.9192852744817935,0.1698232
SW_0,0.3,0.7,What is the DRS in Formula One?,0.0,0.0,0,0.9102249433318385,0.16885674
SW_0,0.5,0.5,What is the DRS in Formula One?,0.0,0.0,0,0.8376436958567715,0.16885674
SW_0,0.7,0.30000000000000004,What is the DRS in Formula One?,0.0,0.0,0,0.8431684771267187,0.15419121
Semantic,0.3,0.7,What is the DRS in Formula One?,0.0,0.0,0,0.9105485264123193,0.23550698
Semantic,0.5,0.5,What is the DRS in Formula One?,0.0,0.0,0,0.9899557196046058,0.2116768
Semantic,0.7,0.30000000000000004,What is the DRS in Formula One?,0.0,0.0,0,0.9960502426386366,0.18137304
Topic,0.3,0.7,What is the DRS in Formula One?,0.0,0.0,0,0.990564208422388,0.23716645
Topic,0.5,0.5,What is the DRS in Formula One?,0.0,0.0,0,1.0,0.21832153
Topic,0.7,0.30000000000000004,What is the DRS in Formula One?,0.0,0.0,0,0.9989908706081186,0.21281762
SW_50,0.3,0.7,What is the purpose of a Safety Car in Formula One?,0.6,1.0,1,0.9495929015160007,0.6324425
SW_50,0.5,0.5,What is the purpose of a Safety Car in Formula One?,0.6,1.0,1,0.9365923753677686,0.6324425
SW_50,0.7,0.30000000000000004,What is the purpose of a Safety Car in Formula One?,0.6,1.0,1,0.9223156950273902,0.53322625
SW_20,0.3,0.7,What is the purpose of a Safety Car in Formula One?,0.6,1.0,1,0.9684326915461885,0.6259732
SW_20,0.5,0.5,What is the purpose of a Safety Car in Formula One?,0.6,1.0,1,0.9649766662592069,0.6259732
SW_20,0.7,0.30000000000000004,What is the purpose of a Safety Car in Formula One?,0.4,1.0,1,0.9887677017225065,0.5454608
SW_0,0.3,0.7,What is the purpose of a Safety Car in Formula One?,0.4,1.0,1,0.9266393944823326,0.5346252
SW_0,0.5,0.5,What is the purpose of a Safety Car in Formula One?,0.4,1.0,1,0.8746785287891087,0.49239263
SW_0,0.7,0.30000000000000004,What is the purpose of a Safety Car in Formula One?,0.2,1.0,1,0.9275307737158249,0.44060698
Semantic,0.3,0.7,What is the purpose of a Safety Car in Formula One?,0.2,0.25,1,0.8128690553919062,0.46966085
Semantic,0.5,0.5,What is the purpose of a Safety Car in Formula One?,0.2,0.25,1,0.7853923795600929,0.43589672
Semantic,0.7,0.30000000000000004,What is the purpose of a Safety Car in Formula One?,0.0,0.0,0,0.9262255512050985,0.3256857
Topic,0.3,0.7,What is the purpose of a Safety Car in Formula One?,0.2,0.3333333333333333,1,0.7963035501004653,0.46234322
Topic,0.5,0.5,What is the purpose of a Safety Car in Formula One?,0.2,0.2,1,0.7465405965168808,0.4586268
Topic,0.7,0.30000000000000004,What is the purpose of a Safety Car in Formula One?,0.2,0.25,1,0.8356160800408233,0.3894716
SW_50,0.3,0.7,What is the Virtual Safety Car (VSC) in Formula One?,0.4,1.0,1,0.9969007699391238,0.5944874
SW_50,0.5,0.5,What is the Virtual Safety Car (VSC) in Formula One?,0.6,1.0,1,0.9698094418191654,0.6181734
SW_50,0.7,0.30000000000000004,What is the Virtual Safety Car (VSC) in Formula One?,0.6,1.0,1,0.9550760504542142,0.6181734
SW_20,0.3,0.7,What is the Virtual Safety Car (VSC) in Formula One?,0.4,1.0,1,0.979424244932547,0.53053963
SW_20,0.5,0.5,What is the Virtual Safety Car (VSC) in Formula One?,0.4,1.0,1,0.9962747857126366,0.50296867
SW_20,0.7,0.30000000000000004,What is the Virtual Safety Car (VSC) in Formula One?,0.4,1.0,1,0.9962747857126366,0.50296867
SW_0,0.3,0.7,What is the Virtual Safety Car (VSC) in Formula One?,0.2,1.0,1,0.9933452082702509,0.49536258
SW_0,0.5,0.5,What is the Virtual Safety Car (VSC) in Formula One?,0.2,1.0,1,1.0,0.48615593
SW_0,0.7,0.30000000000000004,What is the Virtual Safety Car (VSC) in Formula One?,0.2,0.5,1,0.9472264011538051,0.48615593
Semantic,0.3,0.7,What is the Virtual Safety Car (VSC) in Formula One?,0.2,0.5,1,0.9253315486277948,0.5777103
Semantic,0.5,0.5,What is the Virtual Safety Car (VSC) in Formula One?,0.2,1.0,1,0.9966669466918275,0.5259538
Semantic,0.7,0.30000000000000004,What is the Virtual Safety Car (VSC) in Formula One?,0.2,1.0,1,0.9914025685952045,0.5259538
Topic,0.3,0.7,What is the Virtual Safety Car (VSC) in Formula One?,0.2,0.5,1,0.9261410934267278,0.5713704
Topic,0.5,0.5,What is the Virtual Safety Car (VSC) in Formula One?,0.2,1.0,1,0.9966669466918275,0.5259538
Topic,0.7,0.30000000000000004,What is the Virtual Safety Car (VSC) in Formula One?,0.2,1.0,1,0.9914025685952045,0.5259538
SW_50,0.3,0.7,What are the three colored tire compounds used in dry Formula One races?,0.2,0.3333333333333333,1,0.9717799104291441,0.5062083
SW_50,0.5,0.5,What are the three colored tire compounds used in dry Formula One races?,0.2,0.25,1,0.9594044602336396,0.5062083
SW_50,0.7,0.30000000000000004,What are the three colored tire compounds used in dry Formula One races?,0.2,0.2,1,0.9515604075149331,0.5062083
SW_20,0.3,0.7,What are the three colored tire compounds used in dry Formula One races?,0.2,0.3333333333333333,1,0.9748925496845389,0.50438684
SW_20,0.5,0.5,What are the three colored tire compounds used in dry Formula One races?,0.2,0.25,1,0.9662105626853517,0.4349453
SW_20,0.7,0.30000000000000004,What are the three colored tire compounds used in dry Formula One races?,0.0,0.0,0,1.0,0.3447806
SW_0,0.3,0.7,What are the three colored tire compounds used in dry Formula One races?,0.2,0.5,1,0.9745644881254688,0.50927144
SW_0,0.5,0.5,What are the three colored tire compounds used in dry Formula One races?,0.2,0.5,1,0.968634766679599,0.4525074
SW_0,0.7,0.30000000000000004,What are the three colored tire compounds used in dry Formula One races?,0.2,0.5,1,0.9722415718458187,0.40287066
Semantic,0.3,0.7,What are the three colored tire compounds used in dry Formula One races?,0.0,0.0,0,0.979862048655633,0.50258255
Semantic,0.5,0.5,What are the three colored tire compounds used in dry Formula One races?,0.0,0.0,0,0.9836944682872447,0.4313442
Semantic,0.7,0.30000000000000004,What are the three colored tire compounds used in dry Formula One races?,0.0,0.0,0,0.9885784119779606,0.36572513
Topic,0.3,0.7,What are the three colored tire compounds used in dry Formula One races?,0.0,0.0,0,0.9895065499695367,0.46536517
Topic,0.5,0.5,What are the three colored tire compounds used in dry Formula One races?,0.0,0.0,0,0.9779542759475591,0.46536517
Topic,0.7,0.30000000000000004,What are the three colored tire compounds used in dry Formula One races?,0.0,0.0,0,0.9621351331407709,0.37715182
SW_50,0.3,0.7,How many sets of dry-weather tires can a driver use during a race weekend?,0.8,1.0,1,0.9999389798021547,0.69088304
SW_50,0.5,0.5,How many sets of dry-weather tires can a driver use during a race weekend?,0.8,1.0,1,0.9947202247286699,0.6916891
SW_50,0.7,0.30000000000000004,How many sets of dry-weather tires can a driver use during a race weekend?,0.8,1.0,1,0.9947202247286699,0.6916891
SW_20,0.3,0.7,How many sets of dry-weather tires can a driver use during a race weekend?,0.8,1.0,1,0.9987647062417966,0.6658515
SW_20,0.5,0.5,How many sets of dry-weather tires can a driver use during a race weekend?,0.6,1.0,1,0.9987526460153346,0.6563009
SW_20,0.7,0.30000000000000004,How many sets of dry-weather tires can a driver use during a race weekend?,0.6,1.0,1,0.9987044802207558,0.6176445
SW_0,0.3,0.7,How many sets of dry-weather tires can a driver use during a race weekend?,0.4,1.0,1,1.0,0.6205031
SW_0,0.5,0.5,How many sets of dry-weather tires can a driver use during a race weekend?,0.4,1.0,1,1.0,0.57987356
SW_0,0.7,0.30000000000000004,How many sets of dry-weather tires can a driver use during a race weekend?,0.4,1.0,1,0.9850499445282882,0.57987356
Semantic,0.3,0.7,How many sets of dry-weather tires can a driver use during a race weekend?,0.8,1.0,1,0.9953705245695935,0.70213664
Semantic,0.5,0.5,How many sets of dry-weather tires can a driver use during a race weekend?,0.4,1.0,1,0.9583896030304968,0.57668746
Semantic,0.7,0.30000000000000004,How many sets of dry-weather tires can a driver use during a race weekend?,0.2,1.0,1,0.9757574655528856,0.5308477
Topic,0.3,0.7,How many sets of dry-weather tires can a driver use during a race weekend?,0.8,1.0,1,1.0,0.7144742
Topic,0.5,0.5,How many sets of dry-weather tires can a driver use during a race weekend?,0.6,1.0,1,0.9831405120377997,0.6394069
Topic,0.7,0.30000000000000004,How many sets of dry-weather tires can a driver use during a race weekend?,0.4,1.0,1,0.958292143195252,0.59793395
SW_50,0.3,0.7,What is the maximum number of cars allowed on the Formula One grid?,0.0,0.0,0,0.9962313465899549,0.45929083
SW_50,0.5,0.5,What is the maximum number of cars allowed on the Formula One grid?,0.0,0.0,0,0.8930456774771136,0.45614982
SW_50,0.7,0.30000000000000004,What is the maximum number of cars allowed on the Formula One grid?,0.2,0.2,1,0.8607003502400181,0.47800526
SW_20,0.3,0.7,What is the maximum number of cars allowed on the Formula One grid?,0.0,0.0,0,0.9803494812352188,0.47539282
SW_20,0.5,0.5,What is the maximum number of cars allowed on the Formula One grid?,0.0,0.0,0,0.9486523722980412,0.4852419
SW_20,0.7,0.30000000000000004,What is the maximum number of cars allowed on the Formula One grid?,0.0,0.0,0,0.9541258917855479,0.4841692
SW_0,0.3,0.7,What is the maximum number of cars allowed on the Formula One grid?,0.0,0.0,0,0.9734888647380673,0.475669
SW_0,0.5,0.5,What is the maximum number of cars allowed on the Formula One grid?,0.0,0.0,0,0.965564316436143,0.450457
SW_0,0.7,0.30000000000000004,What is the maximum number of cars allowed on the Formula One grid?,0.0,0.0,0,0.9601533285126903,0.45782176
Semantic,0.3,0.7,What is the maximum number of cars allowed on the Formula One grid?,0.2,0.2,1,0.8604106644057589,0.5802628
